artist_id,quadrant
775,"Pull but no BV (High Pull, Low/Zero Entry BV)"
780,"Pull but no BV (High Pull, Low/Zero Entry BV)"
787,"Pull but no BV (High Pull, Low/Zero Entry BV)"
806,"Pull but no BV (High Pull, Low/Zero Entry BV)"
815,"Pull but no BV (High Pull, Low/Zero Entry BV)"
820,"Pull but no BV (High Pull, Low/Zero Entry BV)"
824,"Pull but no BV (High Pull, Low/Zero Entry BV)"
836,"Pull but no BV (High Pull, Low/Zero Entry BV)"
847,"Pull but no BV (High Pull, Low/Zero Entry BV)"
851,"Pull but no BV (High Pull, Low/Zero Entry BV)"
862,"Pull but no BV (High Pull, Low/Zero Entry BV)"
868,"Pull but no BV (High Pull, Low/Zero Entry BV)"
872,"Pull but no BV (High Pull, Low/Zero Entry BV)"
883,"Pull but no BV (High Pull, Low/Zero Entry BV)"
894,"Pull but no BV (High Pull, Low/Zero Entry BV)"
899,"Pull but no BV (High Pull, Low/Zero Entry BV)"
907,"Pull but no BV (High Pull, Low/Zero Entry BV)"
909,"Pull but no BV (High Pull, Low/Zero Entry BV)"
911,"Pull but no BV (High Pull, Low/Zero Entry BV)"
920,"Pull but no BV (High Pull, Low/Zero Entry BV)"
924,"Pull but no BV (High Pull, Low/Zero Entry BV)"
929,"Pull but no BV (High Pull, Low/Zero Entry BV)"
931,"Pull but no BV (High Pull, Low/Zero Entry BV)"
933,"Pull but no BV (High Pull, Low/Zero Entry BV)"
943,"Pull but no BV (High Pull, Low/Zero Entry BV)"
956,"Pull but no BV (High Pull, Low/Zero Entry BV)"
957,"Pull but no BV (High Pull, Low/Zero Entry BV)"
959,"Pull but no BV (High Pull, Low/Zero Entry BV)"
961,"Pull but no BV (High Pull, Low/Zero Entry BV)"
964,"Pull but no BV (High Pull, Low/Zero Entry BV)"
965,"Pull but no BV (High Pull, Low/Zero Entry BV)"
983,"Pull but no BV (High Pull, Low/Zero Entry BV)"
994,"Pull but no BV (High Pull, Low/Zero Entry BV)"
995,"Pull but no BV (High Pull, Low/Zero Entry BV)"
999,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1001,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1010,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1019,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1020,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1044,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1049,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1065,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1067,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1077,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1099,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1101,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1122,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1125,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1128,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1134,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1151,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1155,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1207,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1208,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1212,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1213,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1219,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1224,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1235,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1243,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1249,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1250,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1253,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1258,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1262,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1276,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1281,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1283,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1284,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1290,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1297,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1300,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1304,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1307,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1309,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1310,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1313,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1322,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1323,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1324,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1329,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1348,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1384,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1386,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1389,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1390,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1401,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1433,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1434,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1436,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1438,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1447,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1459,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1466,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1469,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1473,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1474,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1475,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1480,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1482,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1483,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1484,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1494,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1510,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1525,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1527,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1528,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1529,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1534,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1549,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1553,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1563,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1569,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1575,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1580,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1603,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1604,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1606,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1608,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1616,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1628,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1632,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1640,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1641,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1644,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1646,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1647,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1649,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1656,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1663,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1664,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1670,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1674,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1691,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1692,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1706,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1711,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1725,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1727,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1729,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1739,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1749,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1759,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1763,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1771,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1773,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1779,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1793,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1811,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1821,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1827,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1843,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1845,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1861,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1869,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1901,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1907,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1925,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1927,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1963,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1985,"Pull but no BV (High Pull, Low/Zero Entry BV)"
1997,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2049,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2077,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2079,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2085,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2087,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2101,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2121,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2129,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2137,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2143,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2177,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2187,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2219,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2229,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2243,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2247,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2269,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2273,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2279,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2293,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2301,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2343,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2347,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2371,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2381,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2387,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2409,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2415,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2431,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2435,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2453,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2459,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2477,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2483,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2515,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2519,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2545,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2551,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2641,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2649,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2661,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2673,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2707,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2717,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2773,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2785,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2791,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2811,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2829,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2839,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2883,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2921,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2937,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2939,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2961,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2969,"Pull but no BV (High Pull, Low/Zero Entry BV)"
2983,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3021,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3027,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3035,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3039,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3045,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3071,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3081,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3083,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3085,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3103,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3121,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3125,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3153,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3155,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3173,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3183,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3191,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3213,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3221,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3227,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3229,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3237,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3255,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3259,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3319,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3321,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3371,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3449,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3459,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3517,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3527,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3549,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3551,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3557,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3569,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3609,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3639,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3649,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3669,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3703,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3711,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3719,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3731,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3779,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3803,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3815,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3859,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3867,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3873,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3875,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3883,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3891,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3893,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3915,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3919,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3931,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3933,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3943,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3959,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3965,"Pull but no BV (High Pull, Low/Zero Entry BV)"
3989,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4003,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4015,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4093,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4101,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4107,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4123,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4125,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4127,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4163,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4165,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4177,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4233,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4257,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4259,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4267,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4299,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4311,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4317,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4325,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4337,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4349,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4351,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4353,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4375,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4383,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4399,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4431,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4439,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4449,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4453,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4481,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4485,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4499,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4525,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4533,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4535,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4577,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4581,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4599,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4629,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4641,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4663,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4677,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4707,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4721,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4735,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4753,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4771,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4773,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4779,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4781,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4787,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4815,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4821,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4825,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4835,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4837,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4843,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4873,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4893,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4903,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4915,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4945,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4955,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4957,"Pull but no BV (High Pull, Low/Zero Entry BV)"
4971,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5009,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5017,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5021,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5031,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5037,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5045,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5067,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5075,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5081,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5089,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5095,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5107,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5117,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5127,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5129,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5143,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5147,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5173,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5201,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5219,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5225,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5231,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5235,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5249,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5257,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5261,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5263,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5275,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5281,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5297,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5321,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5329,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5335,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5343,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5345,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5347,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5357,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5379,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5389,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5405,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5407,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5431,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5475,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5477,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5519,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5533,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5535,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5553,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5571,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5605,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5631,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5635,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5659,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5673,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5675,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5701,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5735,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5757,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5769,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5795,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5803,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5805,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5847,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5859,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5867,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5901,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5903,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5909,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5921,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5927,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5929,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5933,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5995,"Pull but no BV (High Pull, Low/Zero Entry BV)"
5997,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6009,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6027,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6029,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6035,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6055,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6065,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6069,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6079,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6093,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6137,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6141,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6147,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6183,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6185,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6191,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6199,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6213,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6243,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6259,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6261,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6265,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6273,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6277,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6287,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6289,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6303,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6311,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6323,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6343,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6349,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6361,"Pull but no BV (High Pull, Low/Zero Entry BV)"
6377,"Pull but no BV (High Pull, Low/Zero Entry BV)"
