artist_id,artist_name,pull_ratio,entry_over_total_bv,total bv,quadrant
34595,Karoliina Lehtinen,0.057541,0.0,4030.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34602,Castelli Création,0.056002,0.0,829.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34613,AlexMint Studio,0.025884,0.0,3200.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34631,Charles Gibbons,0.030159,0.0,2700.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34662,Pedro Carrasco,0.019105,0.0,50569.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34674,Lee Eggstein,0.034719,0.0,1584.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34681,Dygodesign,0.040829,0.0,1122.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34699,Dominique Mc Kenzie,0.022573,0.0,8371.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34706,jean michel barrois,0.0542,0.0,1460.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34712,Albert Potgieter,0.057546,0.0,750.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34721,Jeehyun Kim,0.029521,0.0,6678.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34723,Andreas Kramer,0.033987,0.0,1706.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34731,Monique van Steen,0.048893,0.0,2731.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34747,MO.WA,0.035885,0.0,810.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34781,Alexandre Moore Rockefeller,0.054145,0.0,9729.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34783,Lagu,0.049484,0.0,15207.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34818,Albedo Design,0.046151,0.0,3969.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34829,Marie-Louise VanDenAkker,0.032859,0.0,5958.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34852,Rudi Eckerle,0.019765,0.0,10155.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34853,Davide Capriata,0.03406,0.0,3547.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34860,Aram Simonyan,0.052106,0.0,1430.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34897,Hazel Oak Farms,0.05054,0.0,750.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34906,Pino Ruberto,0.033327,0.0,2052.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34908,ioanna lin,0.035537,0.0,2000.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34931,Gustavs Filipsons,0.030511,0.0,15415.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34965,Karin Steffek-Moravia,0.025436,0.0,1173.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
34972,Sophie Chauchat,0.03814,0.0,3186.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35014,Jean-Baptiste Van den Heede,0.034174,0.0,3264.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35016,Volver,0.012959,0.0,10176.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35020,Camino,0.049224,0.0,621.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35029,Dennis Teunissen,0.031103,0.0,5730.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35030,Sara Simoska,0.032241,0.0,1910.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35037,Manufacture des Emaux de Longwy 1798,0.048398,0.0,294.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35055,Gaen Studio,0.03488,0.0,1768.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35110,Layla Rougan,0.03558,0.0,8466.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35127,Erica Lucchi,0.054633,0.0,2492.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35163,Yiannis Vogdanis,0.05744,0.0,226.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35164,Christiane Bernais,0.044249,0.0,453.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35180,Elisa Spagnoli,0.029343,0.0,3951.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35181,Annegret Poschlep,0.0406,0.0,320.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35267,Rita Benzoni,0.055146,0.0,750.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35283,Bcmobilier,0.034725,0.0,1350.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35326,Logimall,0.048097,0.0,1549.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35354,HATT,0.030382,0.0,3650.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35356,Mademoiselle Jo,0.052302,0.0,1335.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35410,Anastasiya Koshcheeva,0.035149,0.0,3664.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35433,Roberto Gambella,0.03155,0.0,3122.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35455,Tran Xuan Binh,0.057464,0.0,2969.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35458,Dale Italia,0.013589,0.0,4111.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35460,TREVISAN ITALIA,0.027303,0.0,2640.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35465,Morelato,0.0126,0.0,1260.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35474,Elisabetta Cialli,0.04411,0.0,1700.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35554,TrabÀ,0.019023,0.0,2862.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35560,Irène Pordea,0.048762,0.0,2478.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35582,Gie El,0.009083,0.0,1230.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35592,Roberto Giacomucci,0.036977,0.0,2189.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35596,M Yavuz Öney,0.022491,0.0,8283.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35607,Phil Masure,0.052636,0.0,2450.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35676,Studio SORS.,0.034518,0.0,2930.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35789,Birk Manum Bjerkan,0.049373,0.0,762.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35802,Libby Skamfer,0.052967,0.0,1809.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35839,LIVN PIECES,0.045415,0.0,734.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35863,Urban Tag,0.055248,0.0,1500.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35866,Roos Sluis,0.051305,0.0,2993.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35881,ARTU,0.057366,0.0,2033.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35895,EMKO,0.010917,0.0,1198.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35950,Nissin,0.040149,0.0,780.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35970,ADICO,0.043259,0.0,2711.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
35978,DOMKAPA,0.026769,0.0,2452.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36018,Native Natural,0.026539,0.0,580.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36028,Miuform,0.028169,0.0,1120.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36031,Villa Lumi,0.023589,0.0,2508.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36059,rform,0.031937,0.0,1712.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36075,SPLight,0.019697,0.0,883.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36076,Babel D,0.035591,0.0,1318.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36083,Berkeley Designs,0.056258,0.0,2598.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36084,Hudson Valley Lighting,0.00959,0.0,346.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36139,TUHOME,0.008426,0.0,2750.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36182,Ivona Zubakova,0.028759,0.0,9265.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36186,Vanessa Ryan,0.033408,0.0,2067.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36189,Alessandra Zini,0.045636,0.0,9206.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36192,Sara Voss,0.02741,0.0,1044.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36194,Daria Borisova,0.020165,0.0,3178.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36198,Alyse Radenovic,0.024481,0.0,2077.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36199,Alberto Saka,0.031918,0.0,5197.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36208,Weronika Dyląg,0.027138,0.0,6052.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36231,Patryk Kuleta,0.046061,0.0,1850.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36250,Doreen Spiegel,0.055302,0.0,3075.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36256,Lynette Reed,0.054284,0.0,8725.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36264,Tadas Sokolovas,0.034924,0.0,6190.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36266,Paolo Tocchini,0.028936,0.0,1056.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36272,CLAUDIA AMADESI,0.028293,0.0,13220.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36273,Daniela Prokopetz,0.052566,0.0,2790.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36312,Elisabeth Ritz,0.020193,0.0,8953.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36319,Farcy François,0.023319,0.0,470.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36349,Olli Marschall,0.02793,0.0,1681.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36368,Margarita Stepanova,0.055086,0.0,1710.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36384,Catia Goffinet,0.023689,0.0,1435.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36385,Zaira Dzhaubaeva Rivera,0.028683,0.0,1875.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36387,Ellen Popa,0.037478,0.0,615.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36389,Tadas Gutauskas,0.021656,0.0,3700.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36412,Natalia Yangalycheva,0.039828,0.0,756.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36414,Olya Enina,0.018489,0.0,343.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36415,Liza Illichmann,0.03172,0.0,11490.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36427,Guzaliya Xavier,0.025999,0.0,3696.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36442,Tanja Frost,0.030766,0.0,12268.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36445,Irina BAST,0.014444,0.0,17578.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36450,Laszlo Hamori,0.050535,0.0,6667.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36454,Ludo Knaepkens,0.038379,0.0,1008.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36455,Irmantė Sviensienė,0.029292,0.0,4079.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36458,Morgan Dreese,0.041135,0.0,230.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36475,Maksim Gorshkov,0.047286,0.0,3336.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36477,Elena Agraphiotis,0.029596,0.0,33825.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36483,Thuy Nguyen,0.031465,0.0,8968.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36489,Henri Matisse,0.049286,0.0,23053.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36507,Jeff Koons,0.041604,0.0,4500.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36512,Andy Warhol,0.028676,0.0,78691.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36538,Frank Stella,0.053071,0.0,233.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36547,Alexander Calder,0.034725,0.0,6669.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36697,Peter Max,0.032037,0.0,815.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36712,Robert Rauschenberg,0.046259,0.0,7180.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36766,Vadim Shamanov,0.029565,0.0,4501.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36773,Ana Smarż,0.033216,0.0,975.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36788,Jacquilyn Eusanio,0.025957,0.0,2372.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36804,Alexander Grimm,0.034443,0.0,647.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36817,Barbara D’Angelo Månsson,0.043615,0.0,19599.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36822,Hélène Barraud,0.054438,0.0,7568.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36823,Svetla Dzhelepova,0.020843,0.0,2600.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36828,Nicoleta Albei-Wigger,0.026633,0.0,2116.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36840,Tamara Andjus,0.02792,0.0,15363.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36850,Hannah Lohmar,0.045904,0.0,1380.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36860,Nadine CHEBROU De LESPINATS,0.036745,0.0,408.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36870,Lynne Douglas,0.036447,0.0,4529.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36873,Christa Riemann,0.032346,0.0,6290.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36876,Alik Bilialov,0.02686,0.0,1108.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36877,Marie Josiane BLACHON,0.043937,0.0,373.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36886,Bernhard Sulser,0.035818,0.0,1253.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36912,Steffen Schulze,0.036614,0.0,6030.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36924,Bettina Axel,0.037059,0.0,3658.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36935,N NATHAN,0.026776,0.0,19183.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36937,Dorothea Sandra,0.039045,0.0,22696.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36945,Peter Mason,0.045635,0.0,708.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36962,Giovanna Mosquera,0.0255,0.0,784.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36973,Maria Galan,0.032805,0.0,2716.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36980,Nata Shemshur,0.036566,0.0,2700.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
36986,Klaus Angeli,0.020938,0.0,3751.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37004,Ernest Carneado Ferreri,0.02188,0.0,1218.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37014,Serge Lecomte,0.025402,0.0,573.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37016,Baiba Limane,0.028048,0.0,8488.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37021,Anatoliy Anshin,0.030339,0.0,493.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37062,NONOS Mercedes & Franziska Welte,0.033279,0.0,1810.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37074,Peter Wall,0.027462,0.0,2699.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37085,Silvia Lehmann,0.038032,0.0,6159.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37090,Oksana Alekhina,0.031603,0.0,892.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37101,Rosario Annunziata,0.028015,0.0,2491.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37102,stefano Lunardi,0.030119,0.0,1908.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37104,Miglena Dyankova,0.052099,0.0,859.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37113,Henri Crow,0.048799,0.0,998.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37116,Jochen Cerny,0.031029,0.0,7847.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37121,Markus Honerla,0.026455,0.0,11292.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37133,hyun seok cho CHO,0.028957,0.0,5716.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37142,luana baldi,0.029796,0.0,9232.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37149,Timon Stork,0.04667,0.0,8963.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37154,Patrizia Poli,0.04259,0.0,2454.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37168,Nele Kugler,0.032528,0.0,4607.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37171,Alexandra Dobreikin,0.025746,0.0,6028.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37188,Felix Günther,0.024134,0.0,24853.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37198,Fanitsa Petrou,0.02029,0.0,1350.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37218,Andrea Felice,0.047404,0.0,1162.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37236,SEB PAUL MICHEL,0.030877,0.0,15935.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37244,AKIRA MMXXVI,0.03624,0.0,996.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37273,Ilir Osmani,0.030163,0.0,3121.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37304,Katinka Dermietzel,0.023501,0.0,5131.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37311,Paul Menville,0.024691,0.0,2445.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37312,Hans Müller-Gutscher,0.02094,0.0,3669.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37319,Eugenio Tocchet,0.016973,0.0,2910.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37326,mach One,0.052853,0.0,1521.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37327,Olga Begisheva K.,0.02669,0.0,7133.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37334,Meizi Wang,0.029284,0.0,6183.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37339,Roberto Buccilli,0.030885,0.0,7312.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37371,Robert Bass,0.053182,0.0,1148.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37372,Andrea Philipp-Zankl,0.021889,0.0,1946.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37376,Yoan RIMBAULT,0.033654,0.0,7141.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37377,Akil L. Zani,0.041443,0.0,1230.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37380,Tara,0.04097,0.0,1650.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37388,Marta Reina,0.053229,0.0,4643.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37399,Smirnova Evgenia,0.021627,0.0,4619.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37403,Michaela Stocker,0.035748,0.0,1825.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37407,Frederic Bauer,0.034642,0.0,4275.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37414,sylvie Penkalla,0.050059,0.0,100.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37424,Julia Analena Hollmann,0.057552,0.0,686.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37427,Natasha Kanevski,0.042153,0.0,3356.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
37451,Daniele Bianco,0.018246,0.0,664.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
38474,Hans Bellmer,0.051263,0.0,1545.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
38964,Georges Braque,0.023772,0.0,4829.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
39091,Frédéric Bruly Bouabré,0.054343,0.0,8569.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
39607,Billy Childish,0.040911,0.0,2733.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
39726,Lucien Clergue,0.048087,0.0,3135.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
39845,Le Corbusier,0.042907,0.0,888.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
40191,Roger de la Fresnaye,0.029728,0.0,190.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
40219,Antoine de Saint-Exupéry,0.030748,0.0,1791.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
40326,André Derain,0.032399,0.0,622.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
40625,Roby Dwi Antono,0.05046,0.0,14207.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
41195,Ian Francis,0.052295,0.0,1263.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
41338,Jean Gabriel Domergue,0.039725,0.0,1894.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
41603,Alfred Gockel,0.039511,0.0,8357.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
41865,Josep Guinovart,0.033659,0.0,550.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
42089,Hans Hartung,0.042227,0.0,547.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
42336,Al Hirschfeld,0.054567,0.0,3270.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
42536,Patrick Hughes,0.05533,0.0,35067.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
42661,Invader,0.028628,0.0,1512.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
42847,Jerkface,0.034218,0.0,1596.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
43041,Menashe Kadishman,0.042345,0.0,2317.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
43712,Wifredo Lam,0.047786,0.0,1790.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
44635,André Masson,0.039098,0.0,502.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
44666,Roberto Matta,0.037318,0.0,22323.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
45135,Henry Moore,0.054678,0.0,5105.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
45181,Berthe Morisot,0.054837,0.0,891.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
46336,Joan Ponç,0.044709,0.0,288.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
48246,Antoni Tàpies,0.034014,0.0,832.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
48643,Kitagawa Utamaro,0.029768,0.0,130.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
48709,Kees van Dongen,0.043388,0.0,847.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
48740,Rembrandt van Rijn,0.028505,0.0,784.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49165,Tom Wesselmann,0.056238,0.0,600.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49775,Margarita Akhmetgaleeva,0.037087,0.0,413.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49788,Inna Etuvgi,0.016646,0.0,630.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49816,Eleni Pappa Tsantili,0.020365,0.0,1560.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49817,Matthieu Montjotin,0.051867,0.0,515.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49829,Mario Pratesi,0.029019,0.0,96.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49863,Leo Klootwijk,0.049808,0.0,3000.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49874,Tony Smith,0.039214,0.0,701.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49877,Andrei Belaichuk,0.03213,0.0,12937.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49878,David Albert,0.040585,0.0,7368.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49900,ÂME SAUVAGE,0.030942,0.0,3030.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49911,Urbain Huchet,0.033305,0.0,717.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49954,Erró Erró,0.054011,0.0,575.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49970,Karen Kaufmann,0.046414,0.0,340.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49975,Christo,0.052063,0.0,8584.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
49984,Alesia Yeremeyeva,0.030277,0.0,6733.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50009,Ute Roehe,0.028793,0.0,7749.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50016,Adrian Darby,0.039131,0.0,1030.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50031,Anna Brigitta Kovacs,0.015312,0.0,7964.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50064,Darko Mesek,0.042516,0.0,6062.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50074,Denny Stoekenbroek,0.031236,0.0,3770.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50076,Maksym Skvortsov,0.025877,0.0,721.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50078,Deepa Kern,0.016345,0.0,1563.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50087,Joanna Wietrzycka,0.031158,0.0,189.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50110,Hubert Lerner,0.055157,0.0,140.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50118,Larissa Sorg,0.029982,0.0,401.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50120,Alain Garcia,0.045865,0.0,3376.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50121,Mariia Hyhar,0.039,0.0,9519.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50138,Tatiana Malinovscaia,0.02091,0.0,40574.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50141,Mariann JOHANSEN-ELLIS,0.03608,0.0,386.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50153,Natalia Kutova,0.029584,0.0,994.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50159,Driss Dahhan,0.032775,0.0,5252.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50183,Kerstin Sagebiel,0.025389,0.0,104.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50188,Nicola Quici,0.022159,0.0,5896.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
50191,Boryana Nindl,0.047474,0.0,8611.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
