artist_id,artist_name,total_results,has_knowledge_panel,wikipedia_in_top5,art_platform_in_top5,instagram_in_top5,error
26879,Wieland Jürgens,618,False,False,False,True,
21487,Gheorghita Ouatu,587,False,False,True,True,
12885,Jo Self,15300,True,True,True,False,
16015,Dan Trantina,13700,False,False,True,True,
32295,Sylvain Stellaire,314,False,False,True,False,
53115,Alain  Goulet,14500,False,False,True,True,
37021,Anatoliy Anshin,3120,False,False,True,True,
23363,Ritta Bremer,1340,False,False,False,False,
30509,Nguyen Khac Tai,6350,False,False,True,False,
60532,TOMAS CÓZAR,2960,False,False,True,True,
34781,Alexandre Moore Rockefeller,3820,False,False,True,False,
9285,Bernard Fallon,6070,False,False,True,True,
17861,Jan Munro,5110,False,False,False,True,
33746,Nikolay Todorov,78200,False,False,True,True,
3179,Tricia Lorach,526,False,False,True,True,
17361,Kevin Callaghan,19600,False,False,True,True,
31041,Heribert Heere,7310,False,False,True,False,
16665,Mai Kobayashi,8820,False,False,False,False,
29945,Aibek Begalin,5890,False,False,True,False,
24923,Felix zilinskas,3950,False,False,True,False,
1490,Jean Côté,62900,False,False,True,False,
13793,Alison Price,18200,True,False,True,True,
26743,Igor Frolov,17100,False,False,True,True,
33404,Mary Chaplin,11300,True,False,False,False,
24531,Kris Lee,140000,False,False,False,True,
4035,Søren Engel,1510,False,False,False,False,
33688,Azzurra Lo Bello,2380,False,False,True,True,
5737,David Skillicorn,8560,False,False,True,False,
27805,Petra Girschewski,729,False,False,False,False,
24527,Silvia Poloto,13500,True,True,False,True,
34165,Elle Ramirez,12800,False,False,False,True,
712,Michael Kirkbride,31100,True,False,False,False,
8951,Aston Philip,2000,False,False,True,True,
14519,Christelle Guilllet,5050,False,False,True,False,
24081,David Bellamy,158000,True,True,True,False,
19895,Victor Kinus,1100,False,False,True,False,
28509,(Tatiana Fedorova) Vlamy,428,False,False,True,False,
21681,Antonella Cedro,1790,False,False,False,True,
47392,Sean Scully,242000,True,True,False,True,
19689,Monica Paulon,1400,False,False,True,False,
33101,Henri DI MATTEO,109,False,False,True,False,
12093,Michiel Knaven,1270,True,False,False,False,
33666,Fernanda Palvarini,274,False,False,False,False,
29871,Richard Kenigsman,756,True,False,False,True,
22255,Blanca Inés Velásquez,474,False,False,False,False,
11305,Marco Ciccarese,8040,False,False,True,True,
29451,Eric Lapszynski,399,False,False,False,True,
17081,Sidra Hassan-Brown,691,False,False,True,True,
15789,Roman Konstantinov,4490,False,False,True,True,
2683,Dikann,16300,False,False,True,True,
64288,Johannes Ehemann,5280,False,False,True,True,
17071,Paula Benard,1770,False,False,False,True,
12973,Freddy Salvador,18600,False,False,True,False,
9623,PMFarinas,197000,False,False,True,True,
40021,D*Face,428000000,True,True,True,True,
19421,John M White,26000,True,True,True,False,
37070,Silvina Batista,5950,False,False,True,True,
8187,MAXIM,37500000,True,True,False,True,
11555,Chris Bourne,113000,False,False,False,True,
15755,123KLAN,10400,True,False,False,True,
28669,Angela Suto,29000,False,False,False,True,
29989,Avi Belaish,3650,False,False,True,False,
6681,Daisy Dahl,10900,False,False,True,True,
236,Sarah Janssen,62700,False,False,False,True,
1398,Esin Turan,1570,True,True,True,True,
58843,Meinrad Hoyer,2270,False,False,True,True,
5769,Oliver Pavic,3210,False,False,True,True,
2245,Yuliya Zelinskaya,4710,False,False,True,True,
68568,Tim Müller,46000,False,False,True,True,
5109,Eryn Tehan,1620,False,False,True,True,
33485,Anna Lubchik,3230,False,False,True,False,
27713,Mayu Shiomi,3510,False,False,True,True,
18595,Michael H. Rohde,1960,True,False,True,True,
59156,Wolfgang Eberhardt,15200,False,False,True,False,
39054,Joan Brossa,640000,True,True,False,False,
25111,Ajda de Feij,513,False,False,True,True,
33009,Kristina Agelskaya,2090,False,False,False,True,
17909,Ipek Chi Art,435,False,False,True,True,
504,Samye Asher,35,False,False,False,True,
22333,Aldo Alcota,4460,False,True,True,False,
644,Volker Schrank,2300,False,False,True,False,
3995,Michel Cornu,34900,False,False,True,True,
14995,Gianfranco Pezzot,59100,False,False,True,True,
739,Kirk Sora,7190,False,False,True,False,
31863,Angelique Luro,3350,False,False,False,True,
14515,Laurence Wagon,1410,True,False,False,True,
4817,Shai Yossef,17700,False,False,True,True,
37751,Ramon Alejandro,68600,True,True,True,False,
36571,Austin Osman Spare,78400,True,True,True,False,
6753,Jing X Hu,12000,False,False,False,True,
10599,Stephen Doyle,37900,False,False,False,True,
21569,Dmitry Myasnikov,859,False,False,False,True,
519,Denis Rivière,19200,True,True,True,False,
41259,Pedro Friedeberg,87600,True,True,True,False,
25779,Dale KOTENGO,2320,False,False,False,True,
5577,M. Clark,888000,False,False,True,True,
49629,Ossip Zadkine,214000,True,True,True,False,
14273,Oto Ferreira,10600,False,False,False,True,
33863,Refik Aziz,1480,False,False,False,False,
46099,Yan Pei-Ming,154000,True,True,True,False,
12701,Yves Grandjean,2540,False,False,False,True,
39462,Maurizio Cattelan,527000,True,True,False,True,
35153,Beate Stadler,1480,False,False,True,True,
33407,Luis Castro Lopo,1990,False,False,True,True,
16,Claudio Rasano,1660,True,False,True,True,
1626,Eckehard Fuchs,2480,True,False,True,False,
8701,Rafael Vicente,77000,False,False,True,False,
31913,Mariam Dashtoyan,9730,False,False,True,True,
66246,Paola Landolfi,862,False,False,True,True,
54192,Johnny Depp,5050000,False,False,True,False,
30937,KonKa Art,110,False,False,False,True,
8829,Milovan Prelevic,284,False,False,True,True,
14749,Harold Aspers,3000,True,False,True,True,
18165,Nathalie Latil,801,False,False,False,True,
23299,Jenny Davis,75200,False,False,False,True,
32601,Robert Einbeck,10400,True,True,True,False,
14759,Yung Ah Hwang,337,False,False,False,True,
37414,sylvie Penkalla,1920,False,False,True,True,
60697,Vítor Pisco,6870,False,False,True,True,
31571,Jeffrey Beauchamp,6730,False,False,False,True,
11271,Filippo Citterio,847,False,False,False,True,
398,Clive Garland,1010,False,False,True,True,
2195,Paul Solovyev,577,False,False,False,True,
29741,Marion Evamy,13200,False,False,True,True,
26745,Salette Viana,3010,False,False,True,True,
2595,Debbie Kampel,1360,True,False,True,True,
14227,Stefano Di Lorito,863,False,False,True,False,
32453,Peter Bernhard,22100,False,False,False,True,
26667,Karen Marre,820,False,False,True,False,
19001,Catarina de Oliveira,129000,False,False,True,True,
13957,Amanda Wigglesworth,2840,False,False,True,True,
24301,Francis Boag,8990,False,False,True,True,
12577,Tamara English,2190,False,False,False,True,
30543,Pham Kien,34500,False,False,True,True,
41973,Peter Halley,210000,True,True,True,True,
26295,Nansky,13900000,True,True,False,True,
12595,Queen Verona,4490,False,False,True,True,
29357,Andreas Pohle,4160,False,False,True,False,
14421,CLAUDIE TITTY DIMBENG,2740,True,True,True,True,
27059,sergio gio,15500,False,False,True,True,
17199,Steven Klinsky,1960,False,False,True,False,
18039,Alex Amela,299,False,False,False,True,
23911,Lorene Abfayer,233,False,False,True,True,
3931,Yongsun Jang,1520,False,False,True,False,
48808,Vladimir Velickovic,231000,True,True,True,False,
21001,Timothy Matthews,23000,False,False,True,False,
634,Aline Ivars,1930,False,False,True,True,
422,Sue Bartlett,53800,False,False,True,True,
26391,Giovanni Decunto,5630,True,False,False,True,
10735,Kateryna Kobylianska,2790,False,False,False,True,
9429,Rafael Klein,13200,True,True,True,True,
4357,Ziyun Zhang,5570,False,False,True,False,
29063,Lionel Pichault,5,False,False,True,False,
33890,Mia Färm,2070,False,False,True,False,
17109,Hernán Sutty,281,False,False,False,True,
33766,Casey Klein,65700,False,False,True,True,
33029,Garth Bayley,24200,True,False,True,True,
22853,Francisco Perez,1110000,False,True,True,False,
1249,Nicola Durrant,0,False,False,False,True,
62839,Olga Ponomarenko,25300,False,False,True,True,
30143,Salima Mékahli,470,False,False,True,False,
32679,Caroline huet,4530,False,False,True,False,
36578,Brice Marden,273000,True,True,False,False,
11043,Ivan Djidjev,2140,False,False,True,False,
13223,Sébastien Grenier,36400,True,False,True,True,
18535,Zahava Lupu,4050,True,False,True,False,
23411,Mark Travers,76800,False,False,True,True,
18833,Sabine Ostermann,9400,False,False,False,True,
30889,Karen Lee,362000,False,False,False,True,
11697,Jeremy Paul,68900,False,True,True,True,
34396,Cecilia Setterdahl,2360,False,False,False,True,
20013,Pasquale Leonetti,1480,False,False,False,True,
35016,Volver,59000000,False,False,False,True,
59440,Waltraud Hubinger,1870,False,False,True,True,
16581,arp raph,2430,False,False,True,True,
23539,Harrison John Perry,1830,False,False,False,False,
17335,Léa Verdeguer,170,False,False,False,True,
24317,Nicole Egert,1240,False,False,True,False,
33512,Nkem Odeh-ifeyinwa,4880,False,False,False,True,
53116,Monika Signer,2120,False,False,True,True,
1330,Noemi Safir,14300,False,False,True,True,
25723,Chathurika Jayani,3940,False,False,False,True,
42847,Jerkface,58200,False,False,True,True,
10149,Philippe Vaquié,76,False,False,False,False,
15591,Ina Mindiuz,957,False,False,True,False,
33496,Heather W. Ernst,7900,False,False,False,True,
19551,Davide Maria Seme,770,False,False,True,False,
17035,Vandermotten Valerie,143,False,False,True,False,
19763,Nona Gold,3360,False,False,True,True,
22785,Priyendra Shukla,1770,False,False,True,True,
25963,Omi Reyes,3600,False,False,True,True,
21209,Lila LICARI,620,False,False,True,False,
19941,Anna Goschin,3090,False,False,True,True,
15009,Anne Sophie Vieren,957,False,False,True,False,
29019,Narbi Price,21100,True,True,False,True,
46333,Arnaldo Pomodoro,1060000,True,True,True,False,
13753,Stas Royze,112,False,False,False,False,
10881,Anteo Gremi,3210,False,False,True,True,
29667,Fu Wenjun,3850,True,True,True,True,
31977,Marek Grychczynski,1220,False,False,False,True,
19575,Ángeles Oria,649,False,False,False,True,
14779,Taehwa Park,1160,False,False,True,False,
12243,Alexander Horn,28000,False,False,True,False,
10991,Jaewon Choi,22700,False,False,True,True,
26783,Branislav Puletic,918,False,False,True,True,
24465,Rinaldi Syam,3810,False,False,True,True,
34558,Joe Pansa,2440,True,False,True,False,
9351,Karen Boersma,1620,False,False,True,True,
39863,Corneille,1120000,True,True,True,False,
32279,Igor Mohov,1210,False,False,True,True,
13997,Bekim Hasaj,4520,False,False,True,True,
54788,Cornelia Hauch,8990,False,False,True,True,
21799,Anna Valls,12600,False,False,True,False,
27019,Sandra Obel,3110,False,False,False,False,
12729,Katie Willes,11500,False,False,False,True,
10781,Masha Ivanova,10300,False,False,True,False,
24361,Thomas Pierre,53500,False,False,True,False,
60114,Sophie Cousineau,4530,False,False,True,True,
49805,Nadiia Antoniuk,44600,False,False,True,True,
56850,isabelle chuiton,793,False,False,True,True,
25939,Anne Canceran,6670,False,False,False,True,
9617,Alain Choisnet,7170,True,False,True,False,
12893,Valérie Gilbert,28600,False,False,True,True,
15347,Dianna Cates Dunn,4030,False,False,True,True,
9551,John Welsh,89600,False,False,True,True,
10483,Tobias Tovera,5580,False,False,True,True,
1551,Yale Epstein,2410,False,False,True,True,
21567,Ala' Hamameh,2140,False,False,True,False,
13073,Marietjie Henning,13500,False,False,False,False,
1439,Monica Carocci,4570,False,False,True,True,
21815,Laurence Gasior,3420,False,False,True,False,
29983,Nataly Maier,13100,False,False,True,False,
30331,Veaceslav Jiglitski,1670,False,False,True,False,
19089,Noël Kin,1020,False,False,False,True,
14981,Shilowska Pretto,881,False,False,True,True,
6595,To Lap Shing,356,False,False,True,True,
28071,Wendy Bache,6190,False,False,True,True,
23633,Cat Grall,1670,False,False,False,False,
25159,Alvaro Galindo,10900,False,False,True,True,
24423,Purnendu Mandal,19100,False,False,True,True,
39489,Paul César Helleu,222000,True,True,True,False,
12811,Patrick Feillens,801,False,False,False,True,
13235,MinJi Kim,136000,False,False,False,True,
13625,Sid Wellman,4910,False,False,True,True,
26033,Adama Thiam,13400,False,False,False,True,
16575,Alex Dunn,139000,False,False,False,False,
31613,Edith Konrad,8060,False,False,True,False,
39317,Massimo Campigli,94900,True,True,True,False,
30663,Chris Smith,1280000,False,False,False,True,
34860,Aram Simonyan,11100,False,False,True,False,
11239,naoko Paluszak,18900,False,False,True,False,
65533,Regina Fleck,2210,False,False,True,True,
7341,Susana Aldanondo,4890,False,False,True,True,
17379,Jean Michel Bertrand,92000,True,False,False,True,
15501,Sophie Raskopf,629,False,False,True,True,
32243,Pongo 3D,397000,False,False,False,True,
2013,Pablo Luzardo,4900,False,False,True,False,
37761,Théophile Alexandre Steinlen,668000,True,True,False,False,
17787,Xavier Vantaggi,519,False,False,False,True,
47976,Laurence Stephen Lowry,96500,True,True,True,False,
26311,Pierre Muckensturm,46500,False,False,False,True,
7761,caterina magri,438,False,False,False,False,
23283,Massimo Angotti,301,False,False,False,True,
12621,Caroline Weiss,23700,False,False,False,True,
10445,Tetiana Chebrova,217,False,False,True,True,
34631,Charles Gibbons,20500,True,False,False,True,
445,Inese Verina-Lubina,498,False,False,True,True,
598,Gerry Jr Joquico,295,False,False,False,False,
25899,Marie Dione,5740,True,False,True,True,
7835,Cecilia Marchán,1380,False,False,True,True,
36192,Sara Voss,834000000,False,False,False,False,
8105,Denis Badet,197,False,False,True,False,
15681,Sebastian Manriquez Pozo,5,False,False,False,False,
34356,Hoang Thach Nguyen,540,False,False,False,False,
36282,Clara Ramirez Katz,14100,False,False,True,False,
48882,Jacques Villon,438000,True,True,True,False,
46838,Devon Rodriguez,699000,True,True,False,True,
116,Xavier Huchez,1820,False,False,False,False,
22463,Jesus Villarreal,48000,False,False,True,False,
36713,Ronald Ventura,58400,True,False,True,True,
32167,Kirsty May Hall,2140,False,False,True,True,
46961,Henri Rousseau,1360000,True,True,False,False,
12991,Yuliia Ustymenko,8770,False,False,True,True,
12051,Syed THAJUDEEN,6070,True,True,True,True,
49188,Martin Whatson,240000,True,False,True,True,
5017,Valerie Erichsen Thomson,685,False,False,True,False,
301,Irene Cruz,114000,True,True,True,False,
21197,Tuong Nguyen,119000,False,False,True,False,
10013,Karen van de Vliet,4470,False,False,True,False,
14161,Suryadi Suyamtina,9240,False,False,True,True,
59123,Karl Heinz Heinrichs,2140,False,False,False,False,
20325,Leticia Gaspar,21500,False,False,True,True,
31691,Raluca Nedelcu,1950,False,False,True,True,
16275,Annemette Hoier Nielson,1,False,False,False,False,
28985,Dan Mason,138000,False,False,True,True,
1497,Boré Ivanoff,9730,True,False,False,True,
34117,Riga Forbes,3810,False,False,True,True,
1769,Jenny Graham,101000,False,False,False,True,
22391,Natalia Leonova,15400,False,False,False,True,
67056,Sonia J.,114000,False,False,True,True,
49829,Mario Pratesi,138,True,True,False,False,
40722,David Einstein,9360,True,True,True,True,
19947,Mario Frattura,5260,False,False,False,True,
33590,Brian Connolly,166000,False,False,False,True,
20469,Yu Zhao,153000,False,False,True,False,
22357,Nathalie Ollagnier,675,False,False,False,True,
17815,Nathaniel Clark,29800,False,False,False,True,
30003,Miloš Nejezchleb,3340,True,False,False,True,
11371,Mátyás G. Terebesi,269,False,False,True,False,
5721,Leslie Rowland,14900,False,False,False,True,
7405,Alexander Azukar,844,False,False,True,True,
28711,Tatiana Maksimova,7360,False,False,True,False,
13383,Fernando Mora,85700,False,False,True,True,
10633,Katherine Sheers,3170,False,False,True,True,
1429,Virgile Escalant,247,False,False,False,True,
113,Yao Metsoko,2970,False,False,True,False,
34181,Barbara Greindl,3520,False,False,True,True,
12905,Irina Kolesnikova,34900,True,False,True,False,
32487,Albert Cruells,2490,False,False,True,False,
15577,Barbara Fragogna,6740,False,False,True,True,
28859,Andrey Pingachev,3860,False,False,False,False,
15683,Carlos Montes de Oca,24800,False,False,True,True,
10339,Gergely Gyuricza,729,False,False,True,False,
17181,Fred Bernard,64200,True,False,True,True,
1528,John Macaulay,32400,False,False,True,True,
29179,Joanna Skurska,2770,False,False,True,True,
31615,JGB - Javier González Briceño,2610,False,False,True,False,
30159,Claude Quentelo,563,False,False,False,True,
1967,Fernando Di Stefano,5750,False,False,False,False,
26587,Victor Cuzmenco,2530,False,False,True,True,
12153,Catherine Fouvry Leblois,5300,False,False,True,True,
33439,Jo Charlton,10900,False,False,True,True,
16343,Auvers Jhang,359,False,False,True,True,
16095,Nicolas Neyman,1440,False,False,False,True,
34961,Zlatko Gligorov,860,False,False,True,False,
22777,Valerie Carmet,1990,False,False,True,True,
37504,CRASH John Matos,13100,False,False,True,False,
10135,Suus Suiker,9010,False,False,True,False,
965,Hatty Butler,1610,False,False,True,True,
76961,José VINCENT — JozeXart,2340,False,False,True,True,
36715,Sarah Lucas,278000,True,True,False,True,
43765,André Lanskoy,113000,True,True,True,True,
11413,Ia Liparteliani,28800,False,False,True,True,
15733,Igli Jorgo,2120,False,False,True,True,
26055,Ibrahima Cissé Déb’s,211,False,False,False,True,
15111,Dimitri Xato,544,False,False,True,True,
39940,Leonardo Cremonini,546000,True,True,True,False,
26975,Irina Khabibova,333,False,False,False,True,
4857,Michelle Tholen,4020,False,False,True,True,
32555,Vesta Shi,897,False,False,True,True,
1508,Mikołaj Malesza,13700,False,False,True,False,
31487,Fabienne Fol,4800,False,False,False,True,
45237,Marcel Mouly,162000,True,True,True,False,
1177,Helen Melland,758,False,False,True,True,
11369,Ric Conn,13100,True,False,False,True,
27253,Monica Patrui,294,False,False,False,True,
43668,Félix Labisse,97000,True,False,True,False,
18989,Enos Venturi,177,False,False,True,False,
67173,The Prism,5880000,False,False,False,True,
49362,Christopher Wool,346000,True,True,True,False,
7747,Justin Black,208000,False,False,False,True,
23035,Ariel Dawi,10200,True,False,True,True,
15051,Maureen Gubia,3330,False,False,True,True,
47805,Apolonia Sokol,35800,True,True,True,True,
4397,Cordula Kagemann,12700,False,False,True,True,
60165,Grit Peters,17100,False,False,True,True,
22839,Perrine Rabouin,2160,False,False,False,False,
30375,Tony Grima,2140,False,False,True,True,
1010,Ben Nason,5950,True,False,True,True,
26777,Gabor Richter,2090,False,False,True,True,
9239,Hilda Hendriksen,1030,False,False,True,True,
32873,Caroline Sabourin Bouquet,6,False,False,False,False,
9425,Patricia Griffin,51800,False,False,False,True,
33542,Aya Shimohara,1060,False,False,False,True,
36285,Mary Taghavi,683,False,False,True,True,
16411,Jérôme Bourgeot,3390,False,False,False,True,
10203,Claudia Vialaret,4700,False,False,False,True,
32745,Enriqueta Ahrensburg,2710,False,False,True,True,
37336,Lana Evanova,286,False,False,True,False,
6237,Isabel Turban,1060,False,False,True,True,
34438,Frans Bianchi,3200,False,False,True,False,
7517,Peter Wolframm,5170,True,False,True,False,
36477,Elena Agraphiotis,1920,False,False,True,False,
11255,Gennaro Santaniello,3990,False,False,True,True,
10217,Zlata Jaanimägi,914,False,False,True,True,
929,Richard Colson,15400,True,False,True,True,
15153,CHANDRA MORKONDA,13800,False,False,False,True,
33083,Ekaterina Ivleva,2060,False,False,False,True,
24891,Daniel Yordanov,7820,False,False,True,True,
4291,Ronald Gonzalez,52100,False,False,True,True,
26825,Hardy Brandner,569,False,False,False,True,
8973,Carolynne Coulson,8600,False,False,False,False,
3257,Lưu Văn Tâm,214,False,False,False,True,
7535,Sergey Kachin,5770,False,False,False,True,
17177,Yüksel Hassan,2920,False,False,True,True,
9641,Fabrizio Korfu,2500,False,False,True,True,
1242,Rik Beck,8,False,False,False,False,
6053,Carlos Bruscianelli,19600,False,False,True,True,
12613,Jette Reinert,6510,True,False,True,True,
22377,Richard Greathouse,5850,False,False,False,True,
847,Susanne Ophelia Beckmann,10,False,False,False,True,
36581,Chantal Joffe,73900,True,True,False,False,
22821,Kandi Narsimlu,7220,False,False,False,True,
36196,Nathanael Koffi,6480,False,False,True,True,
14371,Hari,124000000,False,True,True,True,
16129,Stoyan Zikov,549,False,False,True,True,
61057,Elena Zapassky,7900,False,False,True,True,
30377,Haengsook Choi,208,False,False,True,False,
30195,Ineta Freidenfelde,3910,False,False,True,False,
30569,caty banneville,1130,False,False,True,False,
18799,Ronald Bolokofsky,19100,False,False,True,False,
17693,Eva Zuccolo,1540,False,False,False,True,
19455,Geoffrey Bouillot,22700,True,False,True,True,
4939,Diéynabou S. Baldé Lewrou,105,False,False,True,False,
19793,Tamera Abaté,2490,False,False,False,True,
13781,Nathalie Cirino,2550,False,False,True,True,
36291,Valentin Bakardjiev,14200,False,False,True,True,
812,Andrea Schnell,47400,False,False,True,True,
44918,Henri Michaux,595000,True,True,True,False,
4645,Joe Kitzmiller,361,False,False,True,True,
40567,Marcel Duchamp,4530000,True,True,False,False,
22387,Martín Blanco,40500,False,False,False,True,
16959,Clare Asch,6630,False,False,True,True,
1600,Jean-Luc Georges,7910,False,False,False,True,
9549,Justin Love,86400,False,False,False,True,
4629,Jordan Eastwood,7430,False,False,False,True,
39493,Paul Cézanne,8350000,True,True,False,False,
30939,Kate Hooray Osmond,7870,False,False,False,True,
31819,Maka Zedelashvili,29700,False,False,True,True,
17395,Gary Barnhart,7270,False,False,False,False,
7671,Sergey Popov,32800,False,False,True,False,
11963,Christine Beloeuvre,1240,True,False,False,True,
28713,Emily Elisa Halpern,3020,False,False,True,True,
28677,Jasna Barisic,1930,False,False,True,True,
7679,Marie Anne Jakob,410,False,False,True,True,
14635,David Hebgen,354,False,False,False,True,
26403,Soilart Jo-DoJoong,615,False,False,True,True,
21423,Elodie Huré,1880,False,False,True,False,
11797,Aga Baranska,1680,False,False,True,True,
29089,Lolita Pelegrime,5880,False,False,True,True,
23443,Viviana Torres Curth,485,False,False,False,True,
59399,Christian Tschierske,2020,False,False,True,True,
18289,Luis Fuentes,163000,False,False,True,True,
59097,Eric Polins,1550,False,False,True,False,
1310,Jaume Muñoz,23200,False,False,True,True,
14815,Lynda Miller Baker,743,False,False,True,False,
60160,Manuela Reitz,1380,False,False,True,False,
29191,Kathryn Bagwell,32500,False,False,True,True,
33317,Mariam Kandiashvili,629,False,False,False,True,
33309,Ralitsa Stoitseva,5940,False,False,True,True,
33929,Luis Rincon,60900,False,False,True,False,
21791,Heinz Felbermair,12800,True,False,True,False,
28993,Nebojsa Dimovski,244,True,True,False,True,
45181,Berthe Morisot,1450000,True,True,False,False,
18977,Tommy Goodman,22000,False,False,True,False,
47406,SEEN,632000000,True,True,True,True,
11561,Serge Nyfeler,897,False,False,True,True,
22883,Sylvia Elharar - Lemberg S.E.L.,338,False,False,True,False,
13663,Franco Meloni,7940,False,False,True,False,
28697,Babak Koravi,4170,False,False,True,True,
22273,Sigrid Koerner,779,False,False,False,True,
866,Jbc,712000,False,False,False,True,
32627,Max Horst Sokolowski,2070,False,False,True,False,
19999,Siri Knoepffler,856,False,False,True,True,
62180,Sjoddy,1260,False,False,True,True,
17355,Tracy Brown,0,False,False,False,False,
40969,Jean Fautrier,188000,True,True,True,False,
13579,Marie-Claire DE FILIPPI-DEFI,1,False,False,False,False,
30467,Ray Beldner,17900,True,False,False,True,
27283,Thomas Johannsmeier,1230,False,False,True,False,
18239,Naomi Munuo,11900,False,False,False,True,
35018,Maaike Wycisk,1140,False,False,True,True,
23865,Sabrina Walcher,1320,False,False,True,False,
1153,Julian Bray,8090,True,False,True,True,
17257,Tania Tanbelia,9,False,False,False,False,
7513,Dave Baranes,15500,False,False,True,False,
32959,Jason Prinzo,642,False,False,True,True,
3715,Dominic Brown,57900,False,False,True,True,
3423,Yuri Pysar,113000,True,False,True,True,
30131,Niki Singleton,3040,False,False,True,True,
12423,Frank Chinea Inguanzo,2000,False,False,True,True,
13813,Mateusz Borowski,9090,False,False,True,False,
8037,Janet STRAYER,12900,False,False,False,True,
6069,Manuel Ursprung,2150,False,False,True,True,
20949,Gilles Côté,17900,False,False,True,False,
29725,Lies Goemans,3200,False,False,True,True,
12347,Margarita Morales,105000,False,False,True,True,
3219,Julie Jaler,3590,False,False,True,True,
17403,Luigi Muto,2740,False,False,False,True,
9319,Sheree Greider,3270,False,False,True,True,
20079,Linda Bembridge,2190,False,False,False,False,
12033,Gen Heller,975,False,False,True,True,
10803,Marcus Callum,2260,False,False,False,True,
30995,Betsy Cole,10600,False,False,False,True,
25443,Mauro Pallotta,9300,True,False,False,False,
18925,Sandi Neiman Lovitz,5540,False,False,True,False,
4773,Davide Querin,3290,False,False,True,True,
48413,Mark Tobey,265000,True,True,True,False,
21645,Rémy Demestre,10300,False,False,False,False,
32813,Armen Vahramyan,16700,True,False,True,False,
36738,Walker Evans,430000,True,True,True,False,
30469,Radim Korinek,2690,False,False,True,True,
37544,Carole A. Feuerman,59300,True,True,True,False,
27599,Evgeniy Sitnikov,32,False,False,False,False,
33427,Katarina Nedeljkovic,6620,False,False,True,True,
9323,Rodrigo Wise,7660,False,False,True,True,
6551,Alagi Mihaly,272,False,False,False,True,
161,Maj-Gret Gaupås,2200,False,False,True,True,
32427,Anastasia Gehring,3400,False,False,True,False,
2157,Sasan Nasernia,7980,False,False,True,True,
36659,Louis Eisner,32800,False,False,True,True,
6711,andrii kutsachenko,1260000,False,False,True,False,
12843,Azamat Kuliev,1240,True,True,True,False,
40625,Roby Dwi Antono,82400,True,False,True,True,
20633,Melanie Biehle,34100,False,False,False,True,
24973,MURFY,40900000,False,False,True,True,
16941,Gianrico Gualtieri,8660,False,False,True,False,
9857,THIERRY BISCH,13700,True,True,True,False,
22837,Paul Cunningham,228000,False,False,True,True,
7685,François Haguier,2190,True,False,True,True,
48442,Filippo Tommaso Marinetti,273000,False,True,False,False,
5225,Diana Galarza,4280,False,False,False,True,
33942,David Lasry,7420,True,False,True,False,
35560,Irène Pordea,144,False,False,True,False,
16479,Richard Shipley,7900,False,False,True,True,
27187,Priscilla Ortiz,25500,False,False,True,True,
40175,Francisco de Goya,3560000,True,True,True,False,
21301,Hüseyin Sartaş,13500,False,False,True,True,
3403,Prinzi,472000,False,False,True,True,
29739,Dmitry Glushko,3070,False,False,False,True,
4321,Jim Farrant,4550,False,False,True,True,
33584,Lona Verlich,1620,False,False,True,False,
11151,Daniel Stanford,13400,False,False,True,True,
17703,Tetiana Ocheredko,16400,False,False,True,True,
3213,Dominique Cagnati,142,False,False,True,False,
31407,LIVONI,38500,False,False,False,False,
28649,Jean-Marc Sanchez,13000,False,False,True,False,
31585,Sibylle Werkmeister,524,False,False,True,True,
15299,Sheryl Roberts,18600,False,False,True,True,
17633,Theo Leijdekkers,27700,True,False,False,True,
36857,Maria Kammerer,12600,False,False,True,True,
34760,Cleto Munari,80400,False,False,True,True,
18537,Taichi Kondo,2620,False,False,True,True,
28411,Vladimir Kuchinskiy,981,False,False,False,True,
17533,Paula Leiva,12300,False,False,True,True,
20059,Eric MUNSCH,6740,True,False,True,False,
24337,Albane Roux,1670,False,False,False,True,
26835,Darko S.,17300,False,False,True,True,
35029,Dennis Teunissen,2630,False,False,True,True,
18671,Anastasia Ryabtseva,2270,False,False,True,True,
12439,Aristotle Forrester,5230,False,False,False,True,
13437,Christine Wieland,4750,False,False,True,True,
10185,Iris Vitzthum,848,False,False,False,True,
21651,Enzo Rovella,50500,False,False,True,True,
13143,Anna Baranska,21700,True,False,True,True,
14347,Cristina Barrera,43300,False,False,True,True,
4219,Heli Heikkinen,3940,True,False,True,False,
25861,Kofi Ange Sostene Kouadio,0,False,False,False,False,
53163,Konstantin Grabowski,1520,False,False,True,False,
27583,Chantal Delos,669,True,False,False,True,
38235,Balthus,471000,True,True,True,False,
19477,Gides,127000,False,False,True,False,
6979,Larry Gomez,25600,False,False,False,True,
7021,Daniele Ruffini,1200,False,False,True,True,
43476,Sandro Kopp,15800,True,True,False,True,
31861,Małgorzata Jabłońska,18600,False,False,True,True,
22977,Giuseppe Festino,3880,False,False,True,True,
24969,Andreia Cismasiu,1590,False,False,True,True,
219,Lewis Hazelwood-Horner,2740,False,False,True,True,
29933,Diana Page,33800,True,True,True,True,
33651,Bing Hitchcock,3080,False,False,True,True,
19761,Jade,182000000,True,True,False,True,
46103,Pejac,93900,True,True,True,True,
2973,Rashid Salleh,8200,False,False,True,False,
28305,CHANTAL JAMET,1790,False,False,False,False,
4161,Jo Beer,10900,False,False,True,True,
